OrderID,ProductID, UnitPrice ,Quantity,Discount %,  Gross Revenue  , Discount ,  Net Revenue  
10997,32, $32.00 ,50,0%," $1,600.00 ", $-   ," $1,600.00 "
10998,24, $4.50 ,12,0%, $54.00 , $-   , $54.00 
10998,61, $28.50 ,7,0%, $199.50 , $-   , $199.50 
11001,7, $30.00 ,60,0%," $1,800.00 ", $-   ," $1,800.00 "
11001,22, $21.00 ,25,0%, $525.00 , $-   , $525.00 
11001,46, $12.00 ,25,0%, $300.00 , $-   , $300.00 
11001,55, $24.00 ,6,0%, $144.00 , $-   , $144.00 
11002,13, $6.00 ,56,0%, $336.00 , $-   , $336.00 
11002,55, $24.00 ,40,0%, $960.00 , $-   , $960.00 
11003,1, $18.00 ,4,0%, $72.00 , $-   , $72.00 
11004,26, $31.23 ,6,0%, $187.38 , $-   , $187.38 
11004,76, $18.00 ,6,0%, $108.00 , $-   , $108.00 
11005,1, $18.00 ,2,0%, $36.00 , $-   , $36.00 
11006,1, $18.00 ,8,0%, $144.00 , $-   , $144.00 
11007,42, $14.00 ,14,0%, $196.00 , $-   , $196.00 
11008,71, $21.50 ,21,0%, $451.50 , $-   , $451.50 
11009,24, $4.50 ,12,0%, $54.00 , $-   , $54.00 
11009,60, $34.00 ,9,0%, $306.00 , $-   , $306.00 
11013,42, $14.00 ,4,0%, $56.00 , $-   , $56.00 
11013,68, $12.50 ,2,0%, $25.00 , $-   , $25.00 
11015,77, $13.00 ,18,0%, $234.00 , $-   , $234.00 
11016,36, $19.00 ,16,0%, $304.00 , $-   , $304.00 
11017,3, $10.00 ,25,0%, $250.00 , $-   , $250.00 
11017,59, $55.00 ,110,0%," $6,050.00 ", $-   ," $6,050.00 "
11018,56, $38.00 ,5,0%, $190.00 , $-   , $190.00 
11019,46, $12.00 ,3,0%, $36.00 , $-   , $36.00 
11019,49, $20.00 ,2,0%, $40.00 , $-   , $40.00 
11021,26, $31.23 ,63,0%," $1,967.49 ", $-   ," $1,967.49 "
11021,72, $34.80 ,35,0%," $1,218.00 ", $-   ," $1,218.00 "
11022,19, $9.20 ,35,0%, $322.00 , $-   , $322.00 
11023,7, $30.00 ,4,0%, $120.00 , $-   , $120.00 
11024,26, $31.23 ,12,0%, $374.76 , $-   , $374.76 
11024,65, $21.05 ,21,0%, $442.05 , $-   , $442.05 
11024,71, $21.50 ,50,0%," $1,075.00 ", $-   ," $1,075.00 "
11026,18, $62.50 ,8,0%, $500.00 , $-   , $500.00 
11028,55, $24.00 ,35,0%, $840.00 , $-   , $840.00 
11028,59, $55.00 ,24,0%," $1,320.00 ", $-   ," $1,320.00 "
11029,63, $43.90 ,12,0%, $526.80 , $-   , $526.80 
11030,5, $21.35 ,70,0%," $1,494.50 ", $-   ," $1,494.50 "
11031,1, $18.00 ,45,0%, $810.00 , $-   , $810.00 
11031,13, $6.00 ,80,0%, $480.00 , $-   , $480.00 
11031,24, $4.50 ,21,0%, $94.50 , $-   , $94.50 
11031,71, $21.50 ,16,0%, $344.00 , $-   , $344.00 
11032,36, $19.00 ,35,0%, $665.00 , $-   , $665.00 
11032,38, $263.50 ,25,0%," $6,587.50 ", $-   ," $6,587.50 "
11034,44, $19.45 ,12,0%, $233.40 , $-   , $233.40 
11034,61, $28.50 ,6,0%, $171.00 , $-   , $171.00 
11035,35, $18.00 ,60,0%," $1,080.00 ", $-   ," $1,080.00 "
11036,13, $6.00 ,7,0%, $42.00 , $-   , $42.00 
11037,70, $15.00 ,4,0%, $60.00 , $-   , $60.00 
11038,52, $7.00 ,2,0%, $14.00 , $-   , $14.00 
11039,35, $18.00 ,24,0%, $432.00 , $-   , $432.00 
11039,49, $20.00 ,60,0%," $1,200.00 ", $-   ," $1,200.00 "
11039,57, $19.50 ,28,0%, $546.00 , $-   , $546.00 
11042,61, $28.50 ,4,0%, $114.00 , $-   , $114.00 
11044,62, $49.30 ,12,0%, $591.60 , $-   , $591.60 
11045,51, $53.00 ,24,0%," $1,272.00 ", $-   ," $1,272.00 "
11048,68, $12.50 ,42,0%, $525.00 , $-   , $525.00 
11056,7, $30.00 ,40,0%," $1,200.00 ", $-   ," $1,200.00 "
11056,55, $24.00 ,35,0%, $840.00 , $-   , $840.00 
11056,60, $34.00 ,50,0%," $1,700.00 ", $-   ," $1,700.00 "
11057,70, $15.00 ,3,0%, $45.00 , $-   , $45.00 
11058,21, $10.00 ,3,0%, $30.00 , $-   , $30.00 
11058,60, $34.00 ,21,0%, $714.00 , $-   , $714.00 
11058,61, $28.50 ,4,0%, $114.00 , $-   , $114.00 
11059,17, $39.00 ,12,0%, $468.00 , $-   , $468.00 
11059,60, $34.00 ,35,0%," $1,190.00 ", $-   ," $1,190.00 "
11060,60, $34.00 ,4,0%, $136.00 , $-   , $136.00 
11064,41, $9.65 ,12,0%, $115.80 , $-   , $115.80 
11064,68, $12.50 ,55,0%, $687.50 , $-   , $687.50 
11066,16, $17.45 ,3,0%, $52.35 , $-   , $52.35 
11066,19, $9.20 ,42,0%, $386.40 , $-   , $386.40 
11066,34, $14.00 ,35,0%, $490.00 , $-   , $490.00 
11067,41, $9.65 ,9,0%, $86.85 , $-   , $86.85 
11072,2, $19.00 ,8,0%, $152.00 , $-   , $152.00 
11072,41, $9.65 ,40,0%, $386.00 , $-   , $386.00 
11072,50, $16.25 ,22,0%, $357.50 , $-   , $357.50 
11072,64, $33.25 ,130,0%," $4,322.50 ", $-   ," $4,322.50 "
11077,3, $10.00 ,4,0%, $40.00 , $-   , $40.00 
11077,4, $22.00 ,1,0%, $22.00 , $-   , $22.00 
11077,10, $31.00 ,1,0%, $31.00 , $-   , $31.00 
11077,13, $6.00 ,4,0%, $24.00 , $-   , $24.00 
11077,23, $9.00 ,2,0%, $18.00 , $-   , $18.00 
11077,32, $32.00 ,1,0%, $32.00 , $-   , $32.00 
11077,41, $9.65 ,3,0%, $28.95 , $-   , $28.95 
11077,52, $7.00 ,2,0%, $14.00 , $-   , $14.00 
11077,55, $24.00 ,2,0%, $48.00 , $-   , $48.00 
11077,66, $17.00 ,1,0%, $17.00 , $-   , $17.00 
11077,75, $7.75 ,4,0%, $31.00 , $-   , $31.00 
11077,77, $13.00 ,2,0%, $26.00 , $-   , $26.00 
10251,22, $16.80 ,6,5%, $100.80 ,$5.04 , $95.76 
10251,57, $15.60 ,15,5%, $234.00 ,$11.70 , $222.30 
10252,20, $64.80 ,40,5%," $2,592.00 ",$129.60 ," $2,462.40 "
10252,33, $2.00 ,25,5%, $50.00 ,$2.50 , $47.50 
10266,12, $30.40 ,12,5%, $364.80 ,$18.24 , $346.56 
10269,33, $2.00 ,60,5%, $120.00 ,$6.00 , $114.00 
10269,72, $27.80 ,20,5%, $556.00 ,$27.80 , $528.20 
10273,10, $24.80 ,24,5%, $595.20 ,$29.76 , $565.44 
10273,31, $10.00 ,15,5%, $150.00 ,$7.50 , $142.50 
10273,40, $14.70 ,60,5%, $882.00 ,$44.10 , $837.90 
10273,76, $14.40 ,33,5%, $475.20 ,$23.76 , $451.44 
10275,24, $3.60 ,12,5%, $43.20 ,$2.16 , $41.04 
10275,59, $44.00 ,6,5%, $264.00 ,$13.20 , $250.80 
10329,19, $7.30 ,10,5%, $73.00 ,$3.65 , $69.35 
10329,30, $20.70 ,8,5%, $165.60 ,$8.28 , $157.32 
10329,38, $210.80 ,20,5%," $4,216.00 ",$210.80 ," $4,005.20 "
10329,56, $30.40 ,12,5%, $364.80 ,$18.24 , $346.56 
10339,17, $31.20 ,70,5%," $2,184.00 ",$109.20 ," $2,074.80 "
10340,18, $50.00 ,20,5%," $1,000.00 ",$50.00 , $950.00 
10340,41, $7.70 ,12,5%, $92.40 ,$4.62 , $87.78 
10340,43, $36.80 ,40,5%," $1,472.00 ",$73.60 ," $1,398.40 "
10343,68, $10.00 ,4,5%, $40.00 ,$2.00 , $38.00 
10351,38, $210.80 ,20,5%," $4,216.00 ",$210.80 ," $4,005.20 "
10351,44, $15.50 ,77,5%," $1,193.50 ",$59.68 ," $1,133.82 "
10351,65, $16.80 ,10,5%, $168.00 ,$8.40 , $159.60 
10358,24, $3.60 ,10,5%, $36.00 ,$1.80 , $34.20 
10358,34, $11.20 ,10,5%, $112.00 ,$5.60 , $106.40 
10358,36, $15.20 ,20,5%, $304.00 ,$15.20 , $288.80 
10359,16, $13.90 ,56,5%, $778.40 ,$38.92 , $739.48 
10359,31, $10.00 ,70,5%, $700.00 ,$35.00 , $665.00 
10359,60, $27.20 ,80,5%," $2,176.00 ",$108.80 ," $2,067.20 "
10376,31, $10.00 ,42,5%, $420.00 ,$21.00 , $399.00 
10404,26, $24.90 ,30,5%, $747.00 ,$37.35 , $709.65 
10404,42, $11.20 ,40,5%, $448.00 ,$22.40 , $425.60 
10404,49, $16.00 ,30,5%, $480.00 ,$24.00 , $456.00 
10414,19, $7.30 ,18,5%, $131.40 ,$6.57 , $124.83 
10419,60, $27.20 ,60,5%," $1,632.00 ",$81.60 ," $1,550.40 "
10419,69, $28.80 ,20,5%, $576.00 ,$28.80 , $547.20 
10452,44, $15.50 ,100,5%," $1,550.00 ",$77.50 ," $1,472.50 "
10459,7, $24.00 ,16,5%, $384.00 ,$19.20 , $364.80 
10459,46, $9.60 ,20,5%, $192.00 ,$9.60 , $182.40 
10472,24, $3.60 ,80,5%, $288.00 ,$14.40 , $273.60 
10476,55, $19.20 ,2,5%, $38.40 ,$1.92 , $36.48 
10478,10, $24.80 ,20,5%, $496.00 ,$24.80 , $471.20 
10483,34, $11.20 ,35,5%, $392.00 ,$19.60 , $372.40 
10483,77, $10.40 ,30,5%, $312.00 ,$15.60 , $296.40 
10492,25, $11.20 ,60,5%, $672.00 ,$33.60 , $638.40 
10492,42, $11.20 ,20,5%, $224.00 ,$11.20 , $212.80 
10496,31, $10.00 ,20,5%, $200.00 ,$10.00 , $190.00 
10500,15, $15.50 ,12,5%, $186.00 ,$9.30 , $176.70 
10500,28, $45.60 ,8,5%, $364.80 ,$18.24 , $346.56 
10519,10, $31.00 ,16,5%, $496.00 ,$24.80 , $471.20 
10519,60, $34.00 ,10,5%, $340.00 ,$17.00 , $323.00 
10533,4, $22.00 ,50,5%," $1,100.00 ",$55.00 ," $1,045.00 "
10533,73, $15.00 ,24,5%, $360.00 ,$18.00 , $342.00 
10542,11, $21.00 ,15,5%, $315.00 ,$15.75 , $299.25 
10542,54, $7.45 ,24,5%, $178.80 ,$8.94 , $169.86 
10554,16, $17.45 ,30,5%, $523.50 ,$26.18 , $497.32 
10554,23, $9.00 ,20,5%, $180.00 ,$9.00 , $171.00 
10554,62, $49.30 ,20,5%, $986.00 ,$49.30 , $936.70 
10554,77, $13.00 ,10,5%, $130.00 ,$6.50 , $123.50 
10559,41, $9.65 ,12,5%, $115.80 ,$5.79 , $110.01 
10559,55, $24.00 ,18,5%, $432.00 ,$21.60 , $410.40 
10564,17, $39.00 ,16,5%, $624.00 ,$31.20 , $592.80 
10564,31, $12.50 ,6,5%, $75.00 ,$3.75 , $71.25 
10564,55, $24.00 ,25,5%, $600.00 ,$30.00 , $570.00 
10570,11, $21.00 ,15,5%, $315.00 ,$15.75 , $299.25 
10570,56, $38.00 ,60,5%," $2,280.00 ",$114.00 ," $2,166.00 "
10580,14, $23.25 ,15,5%, $348.75 ,$17.44 , $331.31 
10580,41, $9.65 ,9,5%, $86.85 ,$4.34 , $82.51 
10580,65, $21.05 ,30,5%, $631.50 ,$31.58 , $599.92 
10584,31, $12.50 ,50,5%, $625.00 ,$31.25 , $593.75 
10590,77, $13.00 ,60,5%, $780.00 ,$39.00 , $741.00 
10592,15, $15.50 ,25,5%, $387.50 ,$19.38 , $368.12 
10592,26, $31.23 ,5,5%, $156.15 ,$7.81 , $148.34 
10603,49, $20.00 ,25,5%, $500.00 ,$25.00 , $475.00 
10605,16, $17.45 ,30,5%, $523.50 ,$26.18 , $497.32 
10605,59, $55.00 ,20,5%," $1,100.00 ",$55.00 ," $1,045.00 "
10605,60, $34.00 ,70,5%," $2,380.00 ",$119.00 ," $2,261.00 "
10605,71, $21.50 ,15,5%, $322.50 ,$16.13 , $306.37 
10616,38, $263.50 ,15,5%," $3,952.50 ",$197.63 ," $3,754.87 "
10616,70, $15.00 ,15,5%, $225.00 ,$11.25 , $213.75 
10616,71, $21.50 ,15,5%, $322.50 ,$16.13 , $306.37 
10630,55, $24.00 ,12,5%, $288.00 ,$14.40 , $273.60 
10632,2, $19.00 ,30,5%, $570.00 ,$28.50 , $541.50 
10632,33, $2.50 ,20,5%, $50.00 ,$2.50 , $47.50 
10637,50, $16.25 ,25,5%, $406.25 ,$20.31 , $385.94 
10637,56, $38.00 ,60,5%," $2,280.00 ",$114.00 ," $2,166.00 "
10650,53, $32.80 ,25,5%, $820.00 ,$41.00 , $779.00 
10658,40, $18.40 ,70,5%," $1,288.00 ",$64.40 ," $1,223.60 "
10658,60, $34.00 ,55,5%," $1,870.00 ",$93.50 ," $1,776.50 "
10658,77, $13.00 ,70,5%, $910.00 ,$45.50 , $864.50 
10659,31, $12.50 ,20,5%, $250.00 ,$12.50 , $237.50 
10659,40, $18.40 ,24,5%, $441.60 ,$22.08 , $419.52 
10659,70, $15.00 ,40,5%, $600.00 ,$30.00 , $570.00 
10663,40, $18.40 ,30,5%, $552.00 ,$27.60 , $524.40 
10663,42, $14.00 ,30,5%, $420.00 ,$21.00 , $399.00 
10663,51, $53.00 ,20,5%," $1,060.00 ",$53.00 ," $1,007.00 "
10698,17, $39.00 ,8,5%, $312.00 ,$15.60 , $296.40 
10698,29, $123.79 ,12,5%," $1,485.48 ",$74.27 ," $1,411.21 "
10698,65, $21.05 ,65,5%," $1,368.25 ",$68.41 ," $1,299.84 "
10698,70, $15.00 ,8,5%, $120.00 ,$6.00 , $114.00 
10712,53, $32.80 ,3,5%, $98.40 ,$4.92 , $93.48 
10717,21, $10.00 ,32,5%, $320.00 ,$16.00 , $304.00 
10717,69, $36.00 ,25,5%, $900.00 ,$45.00 , $855.00 
10721,44, $19.45 ,50,5%, $972.50 ,$48.63 , $923.87 
10727,17, $39.00 ,20,5%, $780.00 ,$39.00 , $741.00 
10727,56, $38.00 ,10,5%, $380.00 ,$19.00 , $361.00 
10727,59, $55.00 ,10,5%, $550.00 ,$27.50 , $522.50 
10730,16, $17.45 ,15,5%, $261.75 ,$13.09 , $248.66 
10730,31, $12.50 ,3,5%, $37.50 ,$1.88 , $35.62 
10730,65, $21.05 ,10,5%, $210.50 ,$10.53 , $199.97 
10731,21, $10.00 ,40,5%, $400.00 ,$20.00 , $380.00 
10731,51, $53.00 ,30,5%," $1,590.00 ",$79.50 ," $1,510.50 "
10743,46, $12.00 ,28,5%, $336.00 ,$16.80 , $319.20 
10769,41, $9.65 ,30,5%, $289.50 ,$14.48 , $275.02 
10769,52, $7.00 ,15,5%, $105.00 ,$5.25 , $99.75 
10776,31, $12.50 ,16,5%, $200.00 ,$10.00 , $190.00 
10776,42, $14.00 ,12,5%, $168.00 ,$8.40 , $159.60 
10776,45, $9.50 ,27,5%, $256.50 ,$12.83 , $243.67 
10776,51, $53.00 ,120,5%," $6,360.00 ",$318.00 ," $6,042.00 "
10787,2, $19.00 ,15,5%, $285.00 ,$14.25 , $270.75 
10787,29, $123.79 ,20,5%," $2,475.80 ",$123.79 ," $2,352.01 "
10788,19, $9.20 ,50,5%, $460.00 ,$23.00 , $437.00 
10788,75, $7.75 ,40,5%, $310.00 ,$15.50 , $294.50 
10791,29, $123.79 ,14,5%," $1,733.06 ",$86.65 ," $1,646.41 "
10791,41, $9.65 ,20,5%, $193.00 ,$9.65 , $183.35 
10803,19, $9.20 ,24,5%, $220.80 ,$11.04 , $209.76 
10803,25, $14.00 ,15,5%, $210.00 ,$10.50 , $199.50 
10803,59, $55.00 ,15,5%, $825.00 ,$41.25 , $783.75 
10816,38, $263.50 ,30,5%," $7,905.00 ",$395.25 ," $7,509.75 "
10816,62, $49.30 ,20,5%, $986.00 ,$49.30 , $936.70 
10834,29, $123.79 ,8,5%, $990.32 ,$49.52 , $940.80 
10834,30, $25.89 ,20,5%, $517.80 ,$25.89 , $491.91 
10851,2, $19.00 ,5,5%, $95.00 ,$4.75 , $90.25 
10851,25, $14.00 ,10,5%, $140.00 ,$7.00 , $133.00 
10851,57, $19.50 ,10,5%, $195.00 ,$9.75 , $185.25 
10851,59, $55.00 ,42,5%," $2,310.00 ",$115.50 ," $2,194.50 "
10865,38, $263.50 ,60,5%," $15,810.00 ",$790.50 ," $15,019.50 "
10865,39, $18.00 ,80,5%," $1,440.00 ",$72.00 ," $1,368.00 "
10871,6, $25.00 ,50,5%," $1,250.00 ",$62.50 ," $1,187.50 "
10871,16, $17.45 ,12,5%, $209.40 ,$10.47 , $198.93 
10871,17, $39.00 ,16,5%, $624.00 ,$31.20 , $592.80 
10872,55, $24.00 ,10,5%, $240.00 ,$12.00 , $228.00 
10872,62, $49.30 ,20,5%, $986.00 ,$49.30 , $936.70 
10872,64, $33.25 ,15,5%, $498.75 ,$24.94 , $473.81 
10872,65, $21.05 ,21,5%, $442.05 ,$22.10 , $419.95 
10878,20, $81.00 ,20,5%," $1,620.00 ",$81.00 ," $1,539.00 "
10884,21, $10.00 ,40,5%, $400.00 ,$20.00 , $380.00 
10884,56, $38.00 ,21,5%, $798.00 ,$39.90 , $758.10 
10884,65, $21.05 ,12,5%, $252.60 ,$12.63 , $239.97 
10891,30, $25.89 ,15,5%, $388.35 ,$19.42 , $368.93 
10892,59, $55.00 ,40,5%," $2,200.00 ",$110.00 ," $2,090.00 "
10894,13, $6.00 ,28,5%, $168.00 ,$8.40 , $159.60 
10894,69, $36.00 ,50,5%," $1,800.00 ",$90.00 ," $1,710.00 "
10894,75, $7.75 ,120,5%, $930.00 ,$46.50 , $883.50 
10905,1, $18.00 ,20,5%, $360.00 ,$18.00 , $342.00 
10908,7, $30.00 ,20,5%, $600.00 ,$30.00 , $570.00 
10908,52, $7.00 ,14,5%, $98.00 ,$4.90 , $93.10 
10951,33, $2.50 ,15,5%, $37.50 ,$1.88 , $35.62 
10951,41, $9.65 ,6,5%, $57.90 ,$2.90 , $55.00 
10951,75, $7.75 ,50,5%, $387.50 ,$19.38 , $368.12 
10952,6, $25.00 ,16,5%, $400.00 ,$20.00 , $380.00 
10953,20, $81.00 ,50,5%," $4,050.00 ",$202.50 ," $3,847.50 "
10953,31, $12.50 ,50,5%, $625.00 ,$31.25 , $593.75 
10961,52, $7.00 ,6,5%, $42.00 ,$2.10 , $39.90 
10994,59, $55.00 ,18,5%, $990.00 ,$49.50 , $940.50 
10999,41, $9.65 ,20,5%, $193.00 ,$9.65 , $183.35 
10999,51, $53.00 ,15,5%, $795.00 ,$39.75 , $755.25 
10999,77, $13.00 ,21,5%, $273.00 ,$13.65 , $259.35 
11008,28, $45.60 ,70,5%," $3,192.00 ",$159.60 ," $3,032.40 "
11008,34, $14.00 ,90,5%," $1,260.00 ",$63.00 ," $1,197.00 "
11011,58, $13.25 ,40,5%, $530.00 ,$26.50 , $503.50 
11012,19, $9.20 ,50,5%, $460.00 ,$23.00 , $437.00 
11012,60, $34.00 ,36,5%," $1,224.00 ",$61.20 ," $1,162.80 "
11012,71, $21.50 ,60,5%," $1,290.00 ",$64.50 ," $1,225.50 "
11046,12, $38.00 ,20,5%, $760.00 ,$38.00 , $722.00 
11046,32, $32.00 ,15,5%, $480.00 ,$24.00 , $456.00 
11046,35, $18.00 ,18,5%, $324.00 ,$16.20 , $307.80 
11071,7, $30.00 ,15,5%, $450.00 ,$22.50 , $427.50 
11071,13, $6.00 ,10,5%, $60.00 ,$3.00 , $57.00 
11074,16, $17.45 ,14,5%, $244.30 ,$12.22 , $232.08 
11077,7, $30.00 ,1,5%, $30.00 ,$1.50 , $28.50 
11077,12, $38.00 ,2,5%, $76.00 ,$3.80 , $72.20 
11077,39, $18.00 ,2,5%, $36.00 ,$1.80 , $34.20 
10288,54, $5.90 ,10,10%, $59.00 ,$5.90 , $53.10 
10288,68, $10.00 ,3,10%, $30.00 ,$3.00 , $27.00 
10291,13, $4.80 ,20,10%, $96.00 ,$9.60 , $86.40 
10291,44, $15.50 ,24,10%, $372.00 ,$37.20 , $334.80 
10291,51, $42.40 ,2,10%, $84.80 ,$8.48 , $76.32 
10303,40, $14.70 ,40,10%, $588.00 ,$58.80 , $529.20 
10303,65, $16.80 ,30,10%, $504.00 ,$50.40 , $453.60 
10303,68, $10.00 ,15,10%, $150.00 ,$15.00 , $135.00 
10305,18, $50.00 ,25,10%," $1,250.00 ",$125.00 ," $1,125.00 "
10305,29, $99.00 ,25,10%," $2,475.00 ",$247.50 ," $2,227.50 "
10305,39, $14.40 ,30,10%, $432.00 ,$43.20 , $388.80 
10314,32, $25.60 ,40,10%," $1,024.00 ",$102.40 , $921.60 
10314,58, $10.60 ,30,10%, $318.00 ,$31.80 , $286.20 
10314,62, $39.40 ,25,10%, $985.00 ,$98.50 , $886.50 
10333,21, $8.00 ,10,10%, $80.00 ,$8.00 , $72.00 
10333,71, $17.20 ,40,10%, $688.00 ,$68.80 , $619.20 
10336,4, $17.60 ,18,10%, $316.80 ,$31.68 , $285.12 
10346,17, $31.20 ,36,10%," $1,123.20 ",$112.32 ," $1,010.88 "
10350,50, $13.00 ,15,10%, $195.00 ,$19.50 , $175.50 
10350,69, $28.80 ,18,10%, $518.40 ,$51.84 , $466.56 
10361,39, $14.40 ,54,10%, $777.60 ,$77.76 , $699.84 
10361,60, $27.20 ,55,10%," $1,496.00 ",$149.60 ," $1,346.40 "
10368,21, $8.00 ,5,10%, $40.00 ,$4.00 , $36.00 
10368,28, $36.40 ,13,10%, $473.20 ,$47.32 , $425.88 
10368,64, $26.60 ,35,10%, $931.00 ,$93.10 , $837.90 
10379,41, $7.70 ,8,10%, $61.60 ,$6.16 , $55.44 
10379,63, $35.10 ,16,10%, $561.60 ,$56.16 , $505.44 
10379,65, $16.80 ,20,10%, $336.00 ,$33.60 , $302.40 
10380,30, $20.70 ,18,10%, $372.60 ,$37.26 , $335.34 
10380,53, $26.20 ,20,10%, $524.00 ,$52.40 , $471.60 
10380,60, $27.20 ,6,10%, $163.20 ,$16.32 , $146.88 
10390,31, $10.00 ,60,10%, $600.00 ,$60.00 , $540.00 
10390,35, $14.40 ,40,10%, $576.00 ,$57.60 , $518.40 
10390,72, $27.80 ,24,10%, $667.20 ,$66.72 , $600.48 
10395,46, $9.60 ,28,10%, $268.80 ,$26.88 , $241.92 
10395,53, $26.20 ,70,10%," $1,834.00 ",$183.40 ," $1,650.60 "
10398,55, $19.20 ,120,10%," $2,304.00 ",$230.40 ," $2,073.60 "
10406,21, $8.00 ,30,10%, $240.00 ,$24.00 , $216.00 
10406,28, $36.40 ,42,10%," $1,528.80 ",$152.88 ," $1,375.92 "
10406,36, $15.20 ,5,10%, $76.00 ,$7.60 , $68.40 
10406,40, $14.70 ,2,10%, $29.40 ,$2.94 , $26.46 
10412,14, $18.60 ,20,10%, $372.00 ,$37.20 , $334.80 
10420,9, $77.60 ,20,10%," $1,552.00 ",$155.20 ," $1,396.80 "
10420,13, $4.80 ,2,10%, $9.60 ,$0.96 , $8.64 
10420,70, $12.00 ,8,10%, $96.00 ,$9.60 , $86.40 
10420,73, $12.00 ,20,10%, $240.00 ,$24.00 , $216.00 
10436,56, $30.40 ,40,10%," $1,216.00 ",$121.60 ," $1,094.40 "
10436,64, $26.60 ,30,10%, $798.00 ,$79.80 , $718.20 
10436,75, $6.20 ,24,10%, $148.80 ,$14.88 , $133.92 
10446,19, $7.30 ,12,10%, $87.60 ,$8.76 , $78.84 
10446,24, $3.60 ,20,10%, $72.00 ,$7.20 , $64.80 
10446,31, $10.00 ,3,10%, $30.00 ,$3.00 , $27.00 
10446,52, $5.60 ,15,10%, $84.00 ,$8.40 , $75.60 
10451,55, $19.20 ,120,10%," $2,304.00 ",$230.40 ," $2,073.60 "
10451,64, $26.60 ,35,10%, $931.00 ,$93.10 , $837.90 
10451,65, $16.80 ,28,10%, $470.40 ,$47.04 , $423.36 
10451,77, $10.40 ,55,10%, $572.00 ,$57.20 , $514.80 
10453,48, $10.20 ,15,10%, $153.00 ,$15.30 , $137.70 
10453,70, $12.00 ,25,10%, $300.00 ,$30.00 , $270.00 
10465,29, $99.00 ,18,10%," $1,782.00 ",$178.20 ," $1,603.80 "
10465,45, $7.60 ,30,10%, $228.00 ,$22.80 , $205.20 
10485,2, $15.20 ,20,10%, $304.00 ,$30.40 , $273.60 
10485,3, $8.00 ,20,10%, $160.00 ,$16.00 , $144.00 
10485,55, $19.20 ,30,10%, $576.00 ,$57.60 , $518.40 
10485,70, $12.00 ,60,10%, $720.00 ,$72.00 , $648.00 
10493,65, $16.80 ,15,10%, $252.00 ,$25.20 , $226.80 
10493,66, $13.60 ,10,10%, $136.00 ,$13.60 , $122.40 
10493,69, $28.80 ,10,10%, $288.00 ,$28.80 , $259.20 
10506,25, $14.00 ,18,10%, $252.00 ,$25.20 , $226.80 
10506,70, $15.00 ,14,10%, $210.00 ,$21.00 , $189.00 
10510,75, $7.75 ,36,10%, $279.00 ,$27.90 , $251.10 
10516,18, $62.50 ,25,10%," $1,562.50 ",$156.25 ," $1,406.25 "
10516,41, $9.65 ,80,10%, $772.00 ,$77.20 , $694.80 
10523,17, $39.00 ,25,10%, $975.00 ,$97.50 , $877.50 
10523,20, $81.00 ,15,10%," $1,215.00 ",$121.50 ," $1,093.50 "
10523,37, $26.00 ,18,10%, $468.00 ,$46.80 , $421.20 
10523,41, $9.65 ,6,10%, $57.90 ,$5.79 , $52.11 
10525,40, $18.40 ,15,10%, $276.00 ,$27.60 , $248.40 
10527,4, $22.00 ,50,10%," $1,100.00 ",$110.00 , $990.00 
10527,36, $19.00 ,30,10%, $570.00 ,$57.00 , $513.00 
10535,11, $21.00 ,50,10%," $1,050.00 ",$105.00 , $945.00 
10535,40, $18.40 ,10,10%, $184.00 ,$18.40 , $165.60 
10535,57, $19.50 ,5,10%, $97.50 ,$9.75 , $87.75 
10535,59, $55.00 ,15,10%, $825.00 ,$82.50 , $742.50 
10541,24, $4.50 ,35,10%, $157.50 ,$15.75 , $141.75 
10541,38, $263.50 ,4,10%," $1,054.00 ",$105.40 , $948.60 
10541,65, $21.05 ,36,10%, $757.80 ,$75.78 , $682.02 
10541,71, $21.50 ,9,10%, $193.50 ,$19.35 , $174.15 
10550,17, $39.00 ,8,10%, $312.00 ,$31.20 , $280.80 
10550,21, $10.00 ,6,10%, $60.00 ,$6.00 , $54.00 
10550,61, $28.50 ,10,10%, $285.00 ,$28.50 , $256.50 
10562,33, $2.50 ,20,10%, $50.00 ,$5.00 , $45.00 
10562,62, $49.30 ,10,10%, $493.00 ,$49.30 , $443.70 
10565,24, $4.50 ,25,10%, $112.50 ,$11.25 , $101.25 
10565,64, $33.25 ,18,10%, $598.50 ,$59.85 , $538.65 
10572,16, $17.45 ,12,10%, $209.40 ,$20.94 , $188.46 
10572,32, $32.00 ,10,10%, $320.00 ,$32.00 , $288.00 
10572,75, $7.75 ,15,10%, $116.25 ,$11.63 , $104.62 
10604,48, $12.75 ,6,10%, $76.50 ,$7.65 , $68.85 
10604,76, $18.00 ,10,10%, $180.00 ,$18.00 , $162.00 
10613,13, $6.00 ,8,10%, $48.00 ,$4.80 , $43.20 
10623,19, $9.20 ,15,10%, $138.00 ,$13.80 , $124.20 
10623,21, $10.00 ,25,10%, $250.00 ,$25.00 , $225.00 
10623,35, $18.00 ,30,10%, $540.00 ,$54.00 , $486.00 
10631,75, $7.75 ,8,10%, $62.00 ,$6.20 , $55.80 
10635,4, $22.00 ,10,10%, $220.00 ,$22.00 , $198.00 
10635,5, $21.35 ,15,10%, $320.25 ,$32.03 , $288.22 
10644,18, $62.50 ,4,10%, $250.00 ,$25.00 , $225.00 
